ID	text,image
3274	negative,negative
3275	positive,positive
3276	neutral,positive
3277	negative,positive
3278	neutral,negative
3279	neutral,negative
3280	negative,positive
3281	negative,negative
3282	positive,positive
3283	negative,neutral
3284	negative,negative
3285	positive,neutral
3286	positive,positive
3287	positive,neutral
3288	positive,positive
3289	positive,positive
3290	positive,positive
3291	positive,negative
3292	positive,neutral
3293	positive,negative
3294	positive,positive
3295	positive,positive
3296	positive,positive
3297	positive,positive
3298	neutral,negative
3299	neutral,neutral
3300	negative,negative
3301	neutral,positive
3302	negative,positive
3303	positive,positive
3304	neutral,positive
3305	negative,positive
3306	negative,negative
3307	negative,negative
3308	neutral,positive
3309	negative,positive
3310	negative,negative
3311	negative,negative
3312	negative,positive
3313	negative,neutral
3314	negative,negative
3315	negative,positive
3316	neutral,neutral
3317	neutral,neutral
3318	neutral,neutral
3319	neutral,positive
3320	neutral,negative
3321	neutral,positive
3322	positive,neutral
3323	neutral,positive
3324	neutral,positive
3325	positive,negative
3326	positive,positive
3327	neutral,positive
3328	neutral,positive
3329	neutral,neutral
3330	neutral,neutral
3331	positive,positive
3332	negative,negative
3333	neutral,neutral
3334	neutral,positive
3335	neutral,positive
3336	negative,neutral
3337	negative,negative
3338	neutral,positive
3339	positive,neutral
3340	positive,neutral
3341	positive,positive
3342	positive,positive
3343	positive,positive
3344	negative,neutral
3345	positive,positive
3346	negative,negative
3347	neutral,negative
3348	positive,positive
3349	positive,neutral
3350	positive,positive
3351	neutral,positive
3352	positive,positive
3353	negative,neutral
3354	negative,negative
3355	negative,positive
3356	neutral,negative
3357	neutral,positive
3358	negative,negative
3359	negative,positive
3360	negative,negative
3361	neutral,positive
3362	neutral,positive
3363	positive,positive
3364	positive,positive
3365	neutral,negative
3366	neutral,positive
3367	positive,positive
3368	neutral,positive
3369	positive,positive
3370	negative,neutral
3371	neutral,positive
3372	positive,positive
3373	neutral,positive
3374	neutral,neutral
3375	neutral,neutral
3376	positive,positive
3377	neutral,neutral
3378	positive,positive
3379	neutral,positive
3380	neutral,neutral
3381	neutral,positive
3382	positive,positive
3383	positive,negative
3384	neutral,neutral
3385	positive,positive
3386	neutral,positive
3387	neutral,positive
3388	positive,positive
3389	positive,positive
3390	positive,positive
3391	negative,positive
3392	negative,positive
3393	neutral,positive
3394	neutral,negative
3395	positive,positive
3396	positive,positive
3397	neutral,positive
3398	positive,negative
3399	neutral,positive
3400	positive,positive
3401	negative,negative
3402	negative,positive
3403	negative,positive
3404	neutral,positive
3405	negative,neutral
3406	neutral,neutral
3407	negative,positive
3408	positive,positive
3409	neutral,positive
3410	negative,positive
3411	negative,negative
3412	negative,negative
3413	negative,negative
3414	negative,negative
3415	negative,positive
3416	neutral,negative
3417	negative,negative
3418	positive,positive
3419	negative,negative
3420	negative,neutral
3421	positive,positive
3422	positive,positive
3423	neutral,positive
3424	neutral,negative
3425	positive,positive
3426	neutral,negative
3427	positive,positive
3428	neutral,positive
3429	neutral,negative
3430	neutral,negative
3431	neutral,positive
3432	neutral,neutral
3433	neutral,negative
3434	negative,negative
3435	negative,negative
3436	negative,negative
3437	positive,positive
3439	positive,positive
3440	positive,neutral
3441	positive,positive
3442	positive,positive
3443	neutral,positive
3444	neutral,negative
3445	negative,negative
3446	neutral,positive
3447	negative,positive
3448	negative,neutral
3449	negative,positive
3450	negative,positive
3451	negative,negative
3452	negative,negative
3453	negative,negative
3454	positive,neutral
3455	positive,positive
3456	neutral,negative
3457	positive,positive
3458	positive,neutral
3459	negative,positive
3460	neutral,neutral
3461	positive,neutral
3462	neutral,negative
3463	neutral,neutral
3464	negative,negative
3465	neutral,positive
3466	positive,positive
3467	positive,positive
3468	positive,positive
3469	positive,positive
3470	positive,positive
3472	positive,positive
3473	positive,positive
3474	neutral,neutral
3475	negative,positive
3476	neutral,positive
3477	positive,neutral
3478	negative,neutral
3479	neutral,positive
3480	negative,negative
3481	neutral,positive
3482	negative,negative
3483	negative,negative
3484	neutral,positive
3485	neutral,positive
3486	positive,positive
3487	positive,positive
3488	neutral,negative
3489	neutral,positive
3490	neutral,positive
3491	neutral,negative
3492	neutral,positive
3493	positive,positive
3494	positive,positive
3495	neutral,positive
3496	neutral,negative
3497	positive,positive
3498	positive,neutral
3499	negative,negative
3500	positive,positive
3501	negative,negative
3502	neutral,positive
3503	positive,neutral
3504	positive,positive
3505	negative,negative
3506	positive,positive
3507	positive,positive
3508	negative,negative
3509	negative,negative
3510	positive,positive
3511	neutral,negative
3512	negative,neutral
3513	neutral,negative
3515	negative,neutral
3516	positive,positive
3517	positive,positive
3520	negative,positive
3521	positive,positive
3522	negative,negative
3523	neutral,neutral
3524	negative,negative
3525	positive,positive
3526	neutral,positive
3527	neutral,positive
3528	positive,positive
3529	neutral,neutral
3530	neutral,positive
3531	neutral,positive
3532	neutral,positive
3533	neutral,neutral
3534	negative,negative
3535	positive,neutral
3536	negative,negative
3537	neutral,neutral
3538	neutral,negative
3539	negative,negative
3540	positive,positive
3541	positive,positive
3542	negative,positive
3543	negative,neutral
3544	negative,neutral
3545	negative,negative
3546	negative,neutral
3547	negative,negative
3548	positive,neutral
3549	negative,negative
3550	negative,negative
3551	negative,negative
3552	positive,positive
3553	neutral,negative
3554	negative,negative
3555	negative,negative
3556	negative,positive
3557	neutral,negative
3558	neutral,positive
3559	negative,positive
3560	positive,neutral
3561	positive,positive
3562	negative,neutral
3563	negative,negative
3564	negative,positive
3565	negative,positive
3566	negative,positive
3567	negative,positive
3568	neutral,negative
3569	negative,neutral
3570	positive,positive
3571	positive,negative
3572	neutral,positive
3573	positive,positive
3574	neutral,positive
3575	negative,negative
3576	positive,positive
3577	neutral,neutral
3578	negative,positive
3579	negative,positive
3580	neutral,positive
3581	negative,negative
3582	positive,positive
3583	negative,negative
3584	positive,negative
3585	negative,neutral
3586	positive,positive
3587	positive,positive
3588	positive,positive
3589	positive,positive
3590	positive,positive
3591	neutral,neutral
3592	positive,positive
3593	positive,positive
3594	positive,positive
3595	positive,positive
3596	positive,neutral
3597	positive,positive
3598	positive,positive
3599	neutral,neutral
3600	positive,positive
3601	neutral,positive
3602	neutral,neutral
3603	positive,positive
3604	neutral,positive
3605	neutral,neutral
3606	neutral,positive
3607	neutral,positive
3608	neutral,positive
3609	neutral,positive
3610	positive,positive
3611	positive,positive
3612	neutral,neutral
3613	positive,positive
3614	positive,positive
3615	neutral,neutral
3616	neutral,negative
3617	neutral,neutral
3618	neutral,positive
3619	neutral,positive
3620	neutral,neutral
3621	positive,neutral
3622	positive,positive
3623	positive,neutral
3624	neutral,positive
3625	neutral,negative
3626	positive,positive
3627	positive,positive
3628	neutral,positive
3629	negative,positive
3630	neutral,positive
3631	neutral,positive
3632	positive,positive
3633	positive,positive
3634	positive,positive
3635	neutral,positive
3636	neutral,negative
3637	neutral,positive
3638	neutral,positive
3639	positive,positive
3640	neutral,positive
3641	positive,positive
3642	neutral,positive
3643	neutral,positive
3644	neutral,negative
3645	neutral,positive
3646	positive,positive
3647	neutral,positive
3648	neutral,positive
3649	neutral,positive
3650	neutral,positive
3651	neutral,positive
3652	negative,neutral
3653	positive,positive
3654	positive,positive
3655	negative,negative
3656	negative,neutral
3657	negative,neutral
3658	neutral,positive
3659	negative,neutral
3660	positive,positive
3661	negative,neutral
3662	negative,negative
3663	negative,positive
3664	negative,negative
3665	negative,positive
3666	negative,positive
3667	negative,negative
3668	negative,negative
3669	negative,negative
3670	negative,neutral
3671	neutral,positive
3672	neutral,positive
3673	neutral,neutral
3674	neutral,neutral
3675	neutral,positive
3676	neutral,positive
3677	positive,positive
3678	neutral,neutral
3679	positive,positive
3680	neutral,positive
3681	positive,positive
3682	neutral,positive
3684	neutral,positive
3685	neutral,neutral
3686	neutral,positive
3687	neutral,positive
3688	neutral,positive
3689	neutral,neutral
3690	neutral,positive
3691	neutral,positive
3692	positive,neutral
3693	neutral,neutral
3694	negative,neutral
3695	negative,neutral
3696	positive,positive
3697	neutral,positive
3698	negative,positive
3699	neutral,negative
3700	neutral,positive
3701	positive,neutral
3703	neutral,neutral
3704	positive,positive
3705	neutral,negative
3706	neutral,positive
3708	neutral,positive
3709	neutral,positive
3710	neutral,negative
3711	neutral,positive
3712	positive,positive
3713	positive,positive
3714	neutral,negative
3715	positive,positive
3716	neutral,positive
3717	neutral,neutral
3718	positive,positive
3719	neutral,negative
3720	positive,positive
3721	negative,negative
3722	negative,neutral
3723	negative,negative
3724	positive,positive
3725	neutral,positive
3726	negative,negative
3727	negative,neutral
3728	negative,negative
3729	neutral,positive
3730	neutral,positive
3731	negative,neutral
3732	negative,negative
3733	negative,neutral
3734	negative,neutral
3735	negative,neutral
3736	negative,neutral
3737	positive,positive
3738	positive,neutral
3740	positive,positive
3741	positive,positive
3742	positive,positive
3743	positive,positive
3744	positive,positive
3745	positive,positive
3747	neutral,positive
3748	positive,neutral
3749	neutral,positive
3750	negative,negative
3752	neutral,neutral
3753	neutral,positive
3754	positive,positive
3755	negative,negative
3756	neutral,positive
3758	positive,positive
3759	neutral,positive
3760	positive,neutral
3761	positive,positive
3762	positive,positive
3763	neutral,positive
3764	positive,neutral
3765	negative,positive
3766	negative,positive
3767	neutral,positive
3768	negative,neutral
3769	negative,neutral
3770	negative,negative
3771	negative,neutral
3772	negative,neutral
3773	negative,negative
3774	negative,neutral
3775	negative,positive
3776	negative,negative
3777	negative,positive
3778	negative,negative
3779	negative,negative
3780	negative,positive
3781	neutral,negative
3782	neutral,negative
3783	neutral,positive
3784	negative,negative
3785	negative,negative
3786	negative,negative
3787	neutral,negative
3788	neutral,positive
3789	neutral,positive
3790	positive,positive
3791	positive,neutral
3792	neutral,negative
3793	negative,neutral
3794	neutral,neutral
3795	negative,neutral
3796	neutral,positive
3797	neutral,neutral
3798	positive,positive
3799	positive,positive
3800	neutral,negative
3801	positive,positive
3802	neutral,positive
3805	neutral,positive
3806	positive,positive
3807	neutral,neutral
3808	neutral,neutral
3809	neutral,positive
3811	neutral,positive
3812	neutral,positive
3813	positive,positive
3814	positive,positive
3815	positive,positive
3816	neutral,positive
3817	positive,positive
3818	neutral,positive
3819	neutral,negative
3820	neutral,positive
3821	positive,positive
3822	positive,positive
3823	negative,positive
3824	negative,negative
3825	neutral,negative
3826	negative,negative
3827	negative,negative
3828	negative,neutral
3829	neutral,neutral
3830	neutral,negative
3831	negative,negative
3832	negative,neutral
3833	neutral,neutral
3834	neutral,neutral
3835	negative,positive
3836	neutral,positive
3837	neutral,positive
3838	negative,negative
3839	positive,negative
3840	neutral,positive
3841	neutral,positive
3842	positive,neutral
3843	neutral,positive
3844	neutral,neutral
3845	negative,positive
3846	negative,positive
3848	negative,positive
3849	positive,positive
3850	negative,negative
3851	positive,negative
3852	positive,neutral
3853	positive,positive
3854	negative,negative
3855	positive,neutral
3856	neutral,neutral
3857	positive,positive
3858	positive,positive
3859	positive,positive
3860	positive,positive
3861	positive,positive
3862	negative,positive
3863	positive,neutral
3864	positive,positive
3865	positive,positive
3866	neutral,neutral
3867	neutral,negative
3868	neutral,positive
3869	neutral,neutral
3870	positive,positive
3871	positive,positive
3872	positive,positive
3873	positive,positive
3874	positive,positive
3875	negative,neutral
3876	positive,positive
3877	positive,positive
3878	negative,negative
3879	negative,positive
3880	neutral,negative
3881	neutral,positive
3882	negative,positive
3883	negative,negative
3884	negative,negative
3885	neutral,negative
3886	neutral,positive
3887	neutral,negative
3888	neutral,positive
3889	neutral,positive
3890	neutral,positive
3891	neutral,negative
3892	neutral,negative
3893	neutral,positive
3894	neutral,negative
3896	neutral,positive
3897	neutral,positive
3898	neutral,positive
3899	positive,positive
3900	negative,positive
3901	negative,neutral
3902	negative,neutral
3903	positive,positive
3904	positive,positive
3905	neutral,negative
3907	positive,positive
3909	positive,neutral
3910	neutral,positive
3911	positive,positive
3912	positive,positive
3913	positive,positive
3914	positive,positive
3915	neutral,negative
3916	neutral,negative
3917	negative,positive
3918	negative,negative
3919	negative,positive
3920	neutral,neutral
3921	positive,neutral
3922	negative,neutral
3923	negative,negative
3924	negative,negative
3925	neutral,neutral
3926	neutral,positive
3927	positive,positive
3928	positive,positive
3929	positive,positive
3930	positive,positive
3931	positive,neutral
3932	positive,positive
3933	negative,negative
3934	negative,negative
3935	negative,negative
3936	neutral,positive
3937	neutral,positive
3938	negative,negative
3939	neutral,positive
3940	positive,neutral
3941	negative,negative
3942	negative,negative
3943	negative,neutral
3944	negative,negative
3945	positive,positive
3946	negative,negative
3947	negative,neutral
3948	negative,negative
3949	negative,negative
3950	negative,neutral
3951	negative,negative
3952	negative,negative
3953	negative,negative
3954	neutral,negative
3955	negative,negative
3956	negative,neutral
3957	positive,positive
3958	negative,negative
3959	positive,positive
3961	neutral,positive
3962	neutral,negative
3963	neutral,positive
3964	neutral,positive
3965	positive,positive
3966	negative,neutral
3967	negative,neutral
3968	neutral,negative
3969	neutral,positive
3970	positive,positive
3971	positive,positive
3972	neutral,positive
3973	positive,neutral
3974	positive,positive
3975	neutral,neutral
3976	neutral,positive
3977	negative,negative
3978	negative,positive
3979	negative,neutral
3980	negative,negative
3981	negative,negative
3982	neutral,positive
3983	neutral,positive
3984	negative,negative
3985	neutral,positive
3986	neutral,negative
3987	neutral,positive
3988	negative,negative
3989	negative,negative
3990	neutral,positive
3991	neutral,positive
3992	neutral,negative
3993	neutral,positive
3994	neutral,positive
3995	neutral,positive
3996	neutral,negative
3997	negative,neutral
3998	neutral,negative
3999	positive,negative
4000	neutral,positive
4001	neutral,negative
4002	negative,negative
4003	negative,negative
4004	neutral,negative
4005	negative,negative
4006	negative,neutral
4007	negative,negative
4008	negative,neutral
4009	negative,positive
4010	negative,positive
4011	positive,positive
4012	positive,positive
4013	negative,neutral
4014	positive,positive
4015	neutral,positive
4016	positive,positive
4017	positive,positive
4018	positive,positive
4019	neutral,negative
4020	positive,neutral
4021	positive,positive
4022	positive,positive
4023	positive,positive
4024	positive,positive
4025	positive,neutral
4026	positive,neutral
4027	positive,positive
4028	neutral,positive
4029	positive,positive
4030	positive,positive
4031	neutral,positive
4032	negative,positive
4033	positive,positive
4034	neutral,negative
4035	negative,negative
4036	negative,positive
4037	negative,positive
4038	negative,negative
4039	neutral,positive
4040	neutral,positive
4041	neutral,positive
4042	neutral,positive
4043	neutral,positive
4044	neutral,positive
4045	neutral,positive
4046	negative,negative
4047	neutral,neutral
4048	negative,negative
4049	neutral,positive
4050	neutral,negative
4051	neutral,positive
4052	neutral,positive
4053	neutral,neutral
4054	neutral,positive
4055	neutral,positive
4056	neutral,negative
4057	negative,negative
4058	negative,positive
4059	negative,neutral
4060	neutral,positive
4061	negative,neutral
4062	negative,negative
4063	neutral,negative
4064	negative,negative
4065	negative,positive
4066	negative,neutral
4067	negative,negative
4068	neutral,positive
4069	neutral,positive
4070	negative,negative
4071	negative,negative
4072	neutral,positive
4073	negative,negative
4074	positive,neutral
4075	neutral,positive
4076	negative,neutral
4077	positive,positive
4078	neutral,positive
4079	neutral,negative
4080	neutral,neutral
4081	positive,positive
4082	neutral,positive
4083	neutral,positive
4084	neutral,neutral
4085	neutral,neutral
4086	neutral,neutral
4087	negative,negative
4088	neutral,neutral
4089	neutral,neutral
4090	neutral,neutral
4091	neutral,neutral
4092	neutral,neutral
4093	positive,positive
4094	neutral,positive
4095	neutral,neutral
4096	neutral,positive
4097	neutral,positive
4098	neutral,neutral
4099	positive,positive
4100	neutral,neutral
4101	neutral,positive
4102	neutral,neutral
4103	neutral,positive
4104	neutral,positive
4105	neutral,neutral
4106	neutral,neutral
4107	negative,negative
4108	neutral,neutral
4109	neutral,positive
4110	neutral,neutral
4111	neutral,neutral
4112	positive,neutral
4113	neutral,neutral
4114	neutral,negative
4115	neutral,neutral
4116	neutral,neutral
4117	neutral,positive
4118	neutral,positive
4119	neutral,neutral
4120	neutral,positive
4121	negative,positive
4122	neutral,neutral
4123	neutral,positive
4124	neutral,neutral
4125	negative,negative
4126	positive,neutral
4127	negative,neutral
4128	neutral,positive
4129	neutral,neutral
4130	neutral,neutral
4131	neutral,positive
4132	negative,negative
4133	neutral,positive
4134	neutral,positive
4135	positive,negative
4136	negative,negative
4137	neutral,positive
4138	neutral,positive
4139	negative,negative
4140	negative,neutral
4141	neutral,neutral
4142	neutral,neutral
4143	neutral,neutral
4144	neutral,neutral
4145	neutral,neutral
4146	negative,neutral
4147	neutral,neutral
4148	neutral,neutral
4149	positive,positive
4150	neutral,neutral
4151	neutral,neutral
4152	neutral,positive
4153	neutral,negative
4154	neutral,negative
4155	neutral,negative
4156	neutral,negative
4157	neutral,negative
4158	neutral,negative
4159	neutral,negative
4160	neutral,negative
4161	neutral,negative
4162	neutral,positive
4163	negative,neutral
4164	neutral,positive
4165	negative,positive
4166	negative,neutral
4167	negative,neutral
4168	negative,neutral
4169	positive,neutral
4170	negative,neutral
4171	positive,positive
4172	neutral,negative
4173	positive,negative
4174	neutral,positive
4175	positive,positive
4176	neutral,positive
4177	negative,positive
4178	neutral,positive
4179	neutral,positive
4180	negative,negative
4181	positive,positive
4182	negative,negative
4183	neutral,negative
4184	negative,neutral
4185	neutral,negative
4186	neutral,neutral
4187	neutral,positive
4188	neutral,negative
4189	positive,positive
4190	positive,negative
4191	neutral,negative
4192	neutral,positive
4193	neutral,positive
4194	neutral,negative
4195	negative,neutral
4196	negative,negative
4197	negative,negative
4198	negative,negative
4199	neutral,positive
4200	neutral,negative
4201	negative,negative
4202	negative,positive
4203	negative,negative
4204	neutral,negative
4205	negative,negative
4206	neutral,positive
4207	positive,positive
4208	positive,positive
4209	positive,positive
4210	neutral,negative
4211	neutral,negative
4212	positive,positive
4213	neutral,positive
4214	positive,positive
4215	positive,neutral
4216	positive,positive
4217	positive,positive
4218	neutral,positive
4219	neutral,positive
4220	neutral,positive
4221	neutral,positive
4222	neutral,negative
4223	positive,positive
4224	neutral,negative
4225	neutral,negative
4226	neutral,positive
4227	neutral,positive
4228	neutral,positive
4229	positive,positive
4230	positive,positive
4231	neutral,neutral
4232	neutral,positive
4233	neutral,positive
4234	neutral,positive
4235	positive,positive
4236	positive,positive
4237	positive,positive
4238	neutral,positive
4239	positive,positive
4240	positive,neutral
4241	positive,neutral
4242	neutral,positive
4243	positive,positive
4244	positive,neutral
4245	negative,positive
4246	negative,positive
4247	positive,neutral
4248	neutral,positive
4249	positive,positive
4250	positive,positive
4251	neutral,positive
4252	positive,positive
4253	positive,positive
4254	positive,positive
4255	positive,neutral
4256	positive,positive
4257	positive,positive
4258	neutral,negative
4259	positive,positive
4260	positive,neutral
4261	neutral,positive
4262	neutral,negative
4263	neutral,positive
4264	neutral,negative
4265	negative,negative
4266	neutral,negative
4267	negative,negative
4268	neutral,positive
4269	negative,negative
4270	positive,positive
4271	negative,positive
4272	positive,positive
4273	negative,positive
4274	neutral,negative
4275	neutral,positive
4276	neutral,positive
4277	neutral,positive
4278	neutral,positive
4279	positive,neutral
4280	neutral,positive
4281	neutral,positive
4282	neutral,negative
4283	neutral,positive
4284	neutral,positive
4285	neutral,positive
4286	neutral,positive
4287	positive,positive
4288	positive,positive
4289	negative,negative
4290	negative,neutral
4291	negative,neutral
4292	positive,negative
4293	positive,neutral
4294	negative,neutral
4295	negative,neutral
4296	negative,neutral
4297	negative,negative
4298	negative,negative
4299	negative,neutral
4300	negative,neutral
4301	negative,neutral
4302	positive,neutral
4303	negative,neutral
4304	negative,negative
4305	positive,neutral
4306	positive,neutral
4307	negative,positive
4308	negative,positive
4309	positive,neutral
4310	positive,neutral
4311	positive,positive
4312	positive,positive
4313	positive,neutral
4314	positive,neutral
4315	positive,neutral
4316	positive,neutral
4317	positive,neutral
4318	positive,neutral
4319	positive,neutral
4320	positive,neutral
4321	positive,positive
4322	positive,neutral
4323	positive,positive
4324	positive,positive
4325	neutral,negative
4326	positive,positive
4327	positive,positive
4328	positive,neutral
4329	positive,neutral
4330	negative,negative
4331	negative,negative
4332	negative,negative
4333	negative,neutral
4334	positive,positive
4335	neutral,negative
4336	neutral,positive
4337	neutral,negative
4338	neutral,positive
4339	neutral,positive
4340	neutral,positive
4341	positive,positive
4342	neutral,positive
4343	negative,negative
4344	positive,neutral
4345	positive,neutral
4346	negative,neutral
4347	negative,negative
4348	neutral,neutral
4349	negative,neutral
4350	neutral,negative
4351	positive,positive
4352	negative,negative
4353	positive,positive
4354	negative,positive
4355	negative,neutral
4356	neutral,negative
4357	negative,negative
4358	positive,positive
4359	negative,neutral
4360	negative,negative
4361	neutral,positive
4362	negative,negative
4363	neutral,positive
4364	neutral,negative
4365	negative,positive
4366	negative,positive
4367	negative,neutral
4368	negative,negative
4369	negative,positive
4370	negative,negative
4371	negative,neutral
4372	neutral,positive
4373	positive,positive
4374	positive,positive
4375	negative,positive
4376	negative,neutral
4377	negative,positive
4378	neutral,positive
4379	negative,positive
4380	neutral,negative
4381	neutral,negative
4382	neutral,positive
4383	negative,negative
4384	negative,negative
4385	negative,positive
4386	negative,negative
4387	negative,negative
4388	negative,negative
4389	negative,negative
4390	negative,negative
4391	neutral,positive
4392	positive,positive
4393	negative,neutral
4394	negative,negative
4395	neutral,negative
4396	negative,negative
4397	negative,positive
4398	negative,negative
4399	positive,positive
4400	negative,positive
4401	negative,negative
4402	negative,positive
4403	negative,negative
4404	neutral,positive
4405	positive,positive
4406	neutral,positive
4407	positive,neutral
4408	positive,neutral
4409	positive,neutral
4410	positive,positive
4411	positive,neutral
4412	positive,positive
4413	negative,neutral
4414	negative,neutral
4415	negative,negative
4416	neutral,negative
4417	negative,negative
4418	negative,negative
4419	neutral,negative
4420	negative,negative
4421	negative,neutral
4422	negative,neutral
4423	negative,negative
4424	neutral,positive
4425	neutral,neutral
4426	neutral,positive
4427	neutral,negative
4428	neutral,negative
4429	negative,positive
4430	negative,neutral
4431	neutral,positive
4432	neutral,positive
4433	neutral,negative
4434	neutral,positive
4435	neutral,negative
4436	positive,positive
4437	neutral,positive
4438	neutral,positive
4439	neutral,positive
4440	negative,neutral
4441	negative,neutral
4442	neutral,negative
4443	neutral,positive
4444	positive,positive
4445	neutral,neutral
4446	neutral,negative
4447	positive,neutral
4448	negative,positive
4449	neutral,negative
4450	neutral,neutral
4451	neutral,positive
4452	negative,negative
4453	positive,negative
4454	neutral,positive
4455	negative,positive
4456	neutral,negative
4457	neutral,negative
4458	neutral,negative
4459	neutral,positive
4460	neutral,positive
4461	neutral,neutral
4462	neutral,neutral
4463	neutral,neutral
4464	neutral,negative
4465	neutral,negative
4466	positive,neutral
4467	neutral,negative
4468	neutral,neutral
4469	neutral,negative
4470	neutral,negative
4471	neutral,negative
4472	neutral,negative
4473	neutral,positive
4474	neutral,negative
4475	positive,positive
4476	negative,neutral
4477	neutral,positive
4478	negative,negative
4479	neutral,positive
4480	negative,negative
4481	neutral,positive
4482	neutral,positive
4483	neutral,positive
4484	neutral,positive
4485	positive,positive
4486	neutral,positive
4487	neutral,negative
4488	neutral,negative
4489	positive,positive
4490	positive,positive
4491	positive,positive
4492	positive,positive
4493	positive,positive
4494	negative,negative
4495	positive,positive
4496	neutral,positive
4497	neutral,positive
4498	neutral,positive
4499	neutral,positive
4500	neutral,negative
4501	positive,positive
4502	neutral,neutral
4503	positive,positive
4504	positive,positive
4505	positive,positive
4506	positive,positive
4507	neutral,neutral
4508	positive,positive
4509	positive,neutral
4510	positive,positive
4511	positive,positive
4512	positive,positive
4513	positive,positive
4514	neutral,negative
4515	neutral,neutral
4516	positive,positive
4517	neutral,negative
4518	positive,positive
4519	positive,positive
4520	positive,positive
4521	positive,neutral
4522	negative,neutral
4523	negative,neutral
4524	neutral,neutral
4525	neutral,negative
4526	positive,neutral
4527	positive,neutral
4528	positive,positive
4529	neutral,positive
4530	neutral,positive
4531	positive,positive
4532	negative,positive
4533	negative,neutral
4534	positive,positive
4535	negative,negative
4536	positive,neutral
4537	neutral,neutral
4538	neutral,positive
4539	negative,positive
4540	positive,positive
4541	neutral,positive
4542	negative,negative
4543	negative,negative
4544	negative,negative
4545	neutral,neutral
4546	neutral,positive
4547	positive,positive
4548	neutral,positive
4549	positive,positive
4550	positive,positive
4551	neutral,negative
4552	positive,positive
4553	positive,positive
4554	positive,positive
4555	neutral,negative
4556	neutral,positive
4557	negative,positive
4558	neutral,neutral
4559	positive,positive
4560	neutral,positive
4561	neutral,positive
4562	negative,negative
4563	neutral,neutral
4564	positive,neutral
4565	positive,positive
4566	neutral,neutral
4567	positive,positive
4568	positive,positive
4569	negative,neutral
4570	neutral,negative
4571	negative,negative
4572	neutral,positive
4573	positive,positive
4574	positive,positive
4575	positive,positive
4576	positive,positive
4577	positive,neutral
4578	positive,neutral
4579	positive,positive
4580	positive,neutral
4581	positive,positive
4582	positive,positive
4583	positive,positive
4584	negative,negative
4585	neutral,negative
4586	positive,positive
4587	neutral,negative
4588	neutral,positive
4589	neutral,positive
4590	positive,positive
4591	positive,positive
4592	neutral,negative
4593	negative,neutral
4594	positive,positive
4595	positive,positive
4596	negative,negative
4597	negative,neutral
4598	neutral,negative
4599	neutral,neutral
4600	neutral,positive
4601	neutral,negative
4602	negative,negative
4603	neutral,positive
4604	neutral,positive
4605	neutral,positive
4606	negative,negative
4607	neutral,positive
4608	positive,positive
4609	positive,positive
4610	positive,positive
4611	positive,positive
4612	neutral,negative
4613	positive,positive
4614	positive,neutral
4615	positive,positive
4616	positive,neutral
4617	positive,positive
4618	positive,positive
4619	neutral,positive
4620	positive,positive
4621	positive,positive
4622	negative,negative
4623	neutral,negative
4624	negative,negative
4625	neutral,neutral
4626	neutral,positive
4627	neutral,negative
4628	neutral,positive
4629	neutral,negative
4630	neutral,neutral
4631	neutral,positive
4632	neutral,negative
4633	positive,positive
4634	neutral,positive
4635	neutral,neutral
4636	neutral,positive
4637	neutral,positive
4638	positive,neutral
4639	negative,negative
4640	neutral,negative
4641	neutral,positive
4642	neutral,positive
4643	positive,positive
4644	negative,neutral
4645	neutral,neutral
4646	negative,negative
4647	negative,negative
4648	neutral,positive
4649	neutral,positive
4650	neutral,neutral
4651	neutral,positive
4652	negative,negative
4653	neutral,negative
4654	neutral,neutral
4655	neutral,positive
4656	neutral,positive
4657	neutral,neutral
4658	neutral,negative
4659	neutral,positive
4660	neutral,positive
4661	positive,positive
4662	neutral,neutral
4663	positive,positive
4664	positive,positive
4665	neutral,neutral
4666	positive,positive
4667	neutral,positive
4668	neutral,positive
4669	neutral,neutral
4670	neutral,positive
4671	neutral,neutral
4672	neutral,positive
4673	negative,positive
4674	neutral,positive
4675	neutral,positive
4676	positive,positive
4677	positive,positive
4678	positive,positive
4679	neutral,positive
4680	neutral,positive
4681	neutral,positive
4682	positive,positive
4683	neutral,positive
4684	positive,neutral
4685	negative,neutral
4686	negative,neutral
4687	neutral,negative
4688	neutral,negative
4689	neutral,positive
4690	neutral,positive
4691	positive,positive
4692	neutral,positive
4693	negative,neutral
4694	positive,positive
4695	negative,positive
4696	neutral,negative
4697	neutral,positive
4698	neutral,neutral
4699	positive,positive
4700	negative,negative
4701	neutral,positive
4702	neutral,positive
4703	negative,positive
4704	positive,positive
4705	negative,negative
4706	positive,positive
4707	neutral,neutral
4708	neutral,negative
4709	neutral,positive
4710	negative,neutral
4711	negative,negative
4712	negative,neutral
4713	neutral,positive
4714	neutral,positive
4715	negative,negative
4716	neutral,negative
4717	neutral,negative
4718	neutral,negative
4719	neutral,negative
4720	negative,positive
4721	neutral,positive
4722	neutral,positive
4723	neutral,positive
4724	positive,positive
4725	neutral,positive
4726	neutral,positive
4727	neutral,positive
4728	neutral,positive
4729	neutral,positive
4730	positive,positive
4731	positive,positive
4732	positive,positive
4733	positive,neutral
4734	neutral,positive
4735	neutral,positive
4736	neutral,positive
4737	neutral,negative
4738	neutral,negative
4739	neutral,negative
4740	neutral,positive
4741	neutral,positive
4742	neutral,positive
